word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
entirely;8;6474;36;16;233064;51792
existence;9;6470;40;18;258800;58230
dark;4;6462;23;8;148626;25848
article;7;6460;32;14;206720;45220
cultural;8;6460;44;16;284240;51680
hold;4;6454;21;8;135534;25816
tv;2;6452;11;4;70972;12904
nice;4;6449;18;8;116082;25796
administration;14;6444;63;28;405972;90216
band;4;6438;22;8;141636;25752
remains;7;6432;32;14;205824;45024
customers;9;6429;44;18;282876;57861
sent;4;6420;15;8;96300;25680
avoid;5;6412;27;10;173124;32060
institutions;12;6409;53;24;339677;76908
suppose;7;6409;38;14;243542;44863
introduction;12;6407;56;24;358792;76884
lead;4;6405;19;8;121695;25620
produced;8;6398;44;16;281512;51184
hope;4;6388;19;8;121372;25552
insurance;9;6381;43;18;274383;57429
distance;8;6371;36;16;229356;50968
animal;6;6366;29;12;184614;38196
technical;9;6361;42;18;267162;57249
users;5;6356;25;10;158900;31780
items;5;6350;22;10;139700;31750
ordinary;8;6346;40;16;253840;50768
carry;5;6334;27;10;171018;31670
proposals;9;6333;47;18;297651;56997
extremely;9;6331;44;18;278564;56979
male;4;6329;19;8;120251;25316
equally;7;6321;42;14;265482;44247
crime;5;6320;25;10;158000;31600
speed;5;6315;24;10;151560;31575
corner;6;6310;27;12;170370;37860
possibly;8;6301;47;16;296147;50408
records;7;6301;34;14;214234;44107
foot;4;6295;17;8;107015;25180
becoming;8;6294;43;16;270642;50352
executive;9;6294;46;18;289524;56646
steps;5;6292;23;10;144716;31460
powers;6;6287;31;12;194897;37722
developed;9;6282;46;18;288972;56538
create;6;6273;24;12;150552;37638
religious;9;6253;47;18;293891;56277
inc;3;6246;15;6;93690;18738
progress;8;6245;41;16;256045;49960
quarter;7;6239;36;14;224604;43673
famous;6;6233;32;12;199456;37398
step;4;6232;18;8;112176;24928
formal;6;6222;31;12;192882;37332
offer;5;6220;24;10;149280;31100
sight;5;6213;25;10;155325;31065
unable;6;6207;32;12;198624;37242
plus;4;6196;25;8;154900;24784
trial;5;6195;23;10;142485;30975
concept;7;6191;33;14;204303;43337
appear;6;6187;30;12;185610;37122
elements;8;6184;33;16;204072;49472
expect;6;6184;30;12;185520;37104
primary;7;6176;39;14;240864;43232
prison;6;6171;30;12;185130;37026
speak;5;6157;27;10;166239;30785
meaning;7;6155;33;14;203115;43085
programmes;10;6151;52;20;319852;61510
excellent;9;6150;42;18;258300;55350
reality;7;6148;33;14;202884;43036
winter;6;6139;27;12;165753;36834
ball;4;6115;24;8;146760;24460
planning;8;6115;41;16;250715;48920
henry;5;6108;24;10;146592;30540
latest;6;6107;24;12;146568;36642
distribution;12;6093;60;24;365580;73116
rich;4;6092;21;8;127932;24368
