word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
nos;3;1475;15;6;22125;4425
bataille;8;1475;58;16;85550;11800
malgre;6;1474;50;12;73700;8844
milieu;6;1469;63;12;92547;8814
met;3;1457;29;6;42253;4371
raison;6;1455;34;12;49470;8730
mal;3;1455;29;6;42195;4365
donner;6;1447;28;12;40516;8682
union;5;1446;30;10;43380;7230
enfant;6;1441;30;12;43230;8646
produit;7;1440;50;14;72000;10080
animal;6;1440;44;12;63360;8640
trouver;7;1435;54;14;77490;10045
sol;3;1432;25;6;35800;4296
theatre;7;1429;48;14;68592;10003
aller;5;1429;41;10;58589;7145
rien;4;1428;26;8;37128;5712
type;4;1422;34;8;48348;5688
maison;6;1420;41;12;58220;8520
livre;5;1420;47;10;66740;7100
ma;2;1407;16;4;22512;2814
energie;7;1406;46;14;64676;9842
vu;2;1405;21;4;29505;2810
soldats;7;1403;49;14;68747;9821
palais;6;1403;40;12;56120;8418
napoleon;8;1401;40;16;56040;11208
frere;5;1398;33;10;46134;6990
commune;7;1391;55;14;76505;9737
importante;10;1389;69;20;95841;13890
espace;6;1386;31;12;42966;8316
celebre;7;1382;45;14;62190;9674
loi;3;1381;27;6;37287;4143
chateau;7;1380;42;14;57960;9660
as;2;1378;10;4;13780;2756
base;4;1373;19;8;26087;5492
meurt;5;1373;46;10;63158;6865
parle;5;1367;33;10;45111;6835
gens;4;1366;25;8;34150;5464
art;3;1365;18;6;24570;4095
plut;4;1362;37;8;50394;5448
marie;5;1352;39;10;52728;6760
films;5;1348;52;10;70096;6740
argent;6;1343;35;12;47005;8058
droite;6;1342;41;12;55022;8052
mes;3;1342;28;6;37576;4026
ados;4;1341;19;8;25479;5364
ici;3;1341;24;6;32184;4023
devenir;7;1339;48;14;64272;9373
chose;5;1332;31;10;41292;6660
besoin;6;1330;34;12;45220;7980
appelee;7;1327;43;14;57061;9289
principalement;14;1325;97;28;128525;18550
romains;7;1322;48;14;63456;9254
longtemps;9;1318;70;18;92260;11862
seront;6;1318;37;12;48766;7908
coree;5;1315;27;10;35505;6575
scientifique;12;1315;89;24;117035;15780
espece;6;1314;35;12;45990;7884
heures;6;1313;46;12;60398;7878
laquelle;8;1310;69;16;90390;10480
troisieme;9;1310;74;18;96940;11790
uvre;4;1310;34;8;44540;5240
rapidement;10;1307;67;20;87569;13070
enfin;5;1303;29;10;37787;6515
force;5;1302;28;10;36456;6510
conseil;7;1301;48;14;62448;9107
proche;6;1300;35;12;45500;7800
duc;3;1299;19;6;24681;3897
nomme;5;1297;41;10;53177;6485
produits;8;1296;58;16;75168;10368
vivent;6;1294;50;12;64700;7764
societe;7;1293;47;14;60771;9051
ton;3;1287;16;6;20592;3861
texte;5;1286;43;10;55298;6430
nationale;9;1279;52;18;66508;11511
presente;8;1277;50;16;63850;10216
plantes;7;1275;46;14;58650;8925
vote;4;1270;30;8;38100;5080
er;2;1267;13;4;16471;2534
idee;4;1263;27;8;34101;5052
allemand;8;1257;58;16;72906;10056
parler;6;1255;40;12;50200;7530
derniere;8;1253;50;16;62650;10024
nouvelles;9;1253;74;18;92722;11277
dessus;6;1252;45;12;56340;7512
nuit;4;1246;32;8;39872;4984
religion;8;1241;61;16;75701;9928
saison;6;1241;35;12;43435;7446
utilise;7;1240;66;14;81840;8680
presque;7;1240;48;14;59520;8680
rapport;7;1239;39;14;48321;8673
public;6;1238;45;12;55710;7428
japon;5;1238;25;10;30950;6190
interieur;9;1238;68;18;84184;11142
peuple;6;1237;45;12;55665;7422
regime;6;1237;51;12;63087;7422
maniere;7;1233;48;14;59184;8631
arrive;6;1231;43;12;52933;7386
reine;5;1229;32;10;39328;6145
super;5;1228;36;10;44208;6140
sert;4;1227;30;8;36810;4908
passer;6;1222;36;12;43992;7332
naissance;9;1222;46;18;56212;10998
pris;4;1221;30;8;36630;4884
plein;5;1213;37;10;44881;6065
politiques;10;1211;81;20;98091;12110
droits;6;1207;43;12;51901;7242
eleves;6;1205;50;12;60250;7230
pape;4;1197;18;8;21546;4788
xixe;4;1193;42;8;50106;4772
simple;6;1192;56;12;66752;7152
tant;4;1191;23;8;27393;4764
asie;4;1186;26;8;30836;4744
latin;5;1185;37;10;43845;5925
surface;7;1185;44;14;52140;8295
autriche;8;1184;57;16;67488;9472
education;9;1183;53;18;62699;10647
europeenne;10;1181;56;20;66136;11810
nouveaux;8;1180;59;16;69620;9440
philippe;8;1180;63;16;74340;9440
regne;5;1180;30;10;35400;5900
sens;4;1178;25;8;29450;4712
noir;4;1172;24;8;28128;4688
points;6;1171;39;12;45669;7026
utiliser;8;1170;73;16;85410;9360
celles;6;1168;50;12;58400;7008
service;7;1166;52;14;60632;8162
memes;5;1164;48;10;55872;5820
uni;3;1162;23;6;26726;3486
iles;4;1162;37;8;42994;4648
situation;9;1161;65;18;75465;10449
construction;12;1161;75;24;87075;13932
petites;7;1159;53;14;61427;8113
projet;6;1157;42;12;48594;6942
gros;4;1156;27;8;31212;4624
signifie;8;1151;62;16;71362;9208
photo;5;1150;31;10;35650;5750
henri;5;1147;35;10;40145;5735
vite;4;1146;36;8;41256;4584
action;6;1145;32;12;36640;6870
displaystyle;12;1139;107;24;121873;13668
gauche;6;1135;39;12;44265;6810
blanc;5;1132;25;10;28300;5660
catholique;10;1129;73;20;82417;11290
russe;5;1125;39;10;43875;5625
musee;5;1124;44;10;49456;5620
facon;5;1123;20;10;22460;5615
americain;9;1123;58;18;65134;10107
club;4;1123;30;8;33690;4492
compose;7;1117;45;14;50265;7819
rencontre;9;1112;49;18;54488;10008
production;10;1112;61;20;67832;11120
date;4;1109;22;8;24398;4436
rendre;6;1109;34;12;37706;6654
conditions;10;1109;60;20;66540;11090
decide;6;1109;36;12;39924;6654
retour;6;1108;43;12;47644;6648
choses;6;1106;39;12;43134;6636
vivre;5;1105;45;10;49725;5525
semaine;7;1101;49;14;53949;7707
coupe;5;1099;29;10;31871;5495
objets;6;1098;41;12;45018;6588
fort;4;1096;27;8;29592;4384
construit;9;1093;64;18;69952;9837
cm;2;1092;18;4;19656;2184
allemands;9;1091;66;18;72006;9819
terme;5;1084;42;10;45528;5420
pu;2;1084;15;4;16260;2168
personnage;10;1078;52;20;56056;10780
grec;4;1078;25;8;26950;4312
culture;7;1078;59;14;63602;7546
creation;8;1077;45;16;48465;8616
main;4;1075;29;8;31175;4300
appeles;7;1073;45;14;48285;7511
voit;4;1067;34;8;36278;4268
ancienne;8;1063;37;16;39331;8504
genre;5;1063;30;10;31890;5315
economique;10;1061;67;20;71087;10610
romaine;7;1061;46;14;48806;7427
aucun;5;1060;29;10;30740;5300
forment;7;1060;50;14;53000;7420
permettent;10;1057;74;20;78218;10570
troupes;7;1056;49;14;51744;7392
juste;5;1056;44;10;46464;5280
zone;4;1055;28;8;29540;4220
mise;4;1055;38;8;40090;4220
printemps;9;1051;67;18;70417;9459
vitesse;7;1050;58;14;60900;7350
majorite;8;1047;63;16;65961;8376
vue;3;1047;27;6;28269;3141
desormais;9;1043;64;18;66752;9387
six;3;1042;31;6;32302;3126
elu;3;1041;29;6;30189;3123
national;8;1040;46;16;47840;8320
vraiment;8;1038;62;16;64356;8304
pense;5;1036;28;10;29008;5180
actuellement;12;1035;95;24;98325;12420
difficile;9;1033;72;18;74376;9297
climat;6;1033;52;12;53716;6198
classe;6;1033;41;12;42353;6198
feu;3;1032;23;6;23736;3096
objet;5;1030;33;10;33990;5150
idees;5;1030;35;10;36050;5150
haute;5;1029;36;10;37044;5145
lyon;4;1029;34;8;34986;4116
pourrait;8;1027;54;16;55458;8216
retrouve;8;1026;60;16;61560;8208
coup;4;1025;23;8;23575;4100
recherche;9;1023;58;18;59334;9207
langues;7;1020;50;14;51000;7140
toi;3;1020;23;6;23460;3060
v;1;1020;11;2;11220;1020
assemblee;9;1019;66;18;67254;9171
mots;4;1018;35;8;35630;4072
accord;6;1015;26;12;26390;6090
eviter;6;1015;49;12;49735;6090
aime;4;1013;32;8;32416;4052
oiseaux;7;1011;53;14;53583;7077
image;5;1010;40;10;40400;5050
peux;4;1010;34;8;34340;4040
finalement;10;1007;73;20;73511;10070
devenu;6;1005;41;12;41205;6030
planete;7;1004;44;14;44176;7028
version;7;1004;49;14;49196;7028
maladie;7;1001;52;14;52052;7007
developpement;13;999;93;26;92907;12987
carriere;8;999;49;16;48951;7992
ocean;5;998;19;10;18962;4990
courant;7;997;39;14;38883;6979
lois;4;996;35;8;34860;3984
terres;6;996;43;12;42828;5976
tel;3;995;28;6;27860;2985
livres;6;993;55;12;54615;5958
gaz;3;992;25;6;24800;2976
pratique;8;991;55;16;54505;7928
scientifiques;13;990;97;26;96030;12870
traite;6;986;43;12;42398;5916
travaux;7;985;54;14;53190;6895
sauf;4;982;27;8;26514;3928
loin;4;981;30;8;29430;3924
nature;6;981;37;12;36297;5886
egypte;6;977;48;12;46896;5862
epouse;6;977;39;12;38103;5862
premieres;9;973;69;18;67137;8757
moyenne;7;972;50;14;48600;6804
combat;6;970;36;12;34920;5820
sort;4;962;28;8;26936;3848
paix;4;960;30;8;28800;3840
fer;3;960;20;6;19200;2880
sang;4;958;21;8;20118;3832
aider;5;957;30;10;28710;4785
cinema;6;957;39;12;37323;5742
album;5;957;42;10;40194;4785
maintenant;10;956;61;20;58316;9560
furent;6;955;42;12;40110;5730
militaires;10;955;89;20;84995;9550
poissons;8;954;50;16;47700;7632
connue;6;952;30;12;28560;5712
liberte;7;952;54;14;51408;6664
dix;3;951;28;6;26628;2853
yeux;4;951;43;8;40893;3804
francois;8;950;45;16;42750;7600
considere;9;947;53;18;50191;8523
quoi;4;946;30;8;28380;3784
probleme;8;946;58;16;54868;7568
style;5;946;50;10;47300;4730
sorte;5;946;34;10;32164;4730
etudes;6;945;44;12;41580;5670
deputes;7;945;49;14;46305;6615
victoire;8;944;61;16;57584;7552
groupes;7;943;48;14;45264;6601
ecrire;6;941;40;12;37640;5646
cite;4;941;29;8;27289;3764
organisation;12;940;70;24;65800;11280
proteger;8;940;52;16;48880;7520
cour;4;937;25;8;23425;3748
uvres;5;936;42;10;39312;4680
lequel;6;935;54;12;50490;5610
liste;5;934;46;10;42964;4670
aura;4;933;21;8;19593;3732
scene;5;931;27;10;25137;4655
harry;5;930;39;10;36270;4650
prise;5;930;36;10;33480;4650
personnages;11;930;60;22;55800;10230
tandis;6;926;37;12;34262;5556
plan;4;925;23;8;21275;3700
pourtant;8;925;49;16;45325;7400
f;1;923;7;2;6461;923
direction;9;922;58;18;53476;8298
propre;6;921;34;12;31314;5526
longue;6;919;44;12;40436;5514
independance;12;919;58;24;53302;11028
allemande;9;918;64;18;58752;8262
represente;10;916;63;20;57708;9160
principal;9;916;59;18;54044;8244
chacun;6;916;32;12;29312;5496
joue;4;914;31;8;28334;3656
joueur;6;913;48;12;43824;5478
passe;5;912;29;10;26448;4560
temperature;11;911;81;22;73791;10021
quelque;7;911;57;14;51927;6377
sujet;5;910;44;10;40040;4550
parties;7;910;47;14;42770;6370
centrale;8;910;50;16;45500;7280
ufs;3;908;25;6;22700;2724
prince;6;905;35;12;31675;5430
port;4;904;25;8;22600;3616
utilisateur;11;903;94;22;84882;9933
populaire;9;898;62;18;55676;8082
voix;4;898;38;8;34124;3592
