word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
chaine ,7,763,50,14,38150,5341,,
chasse ,7,761,41,14,31201,5327,,
montagnes ,10,761,65,20,49465,7610,,
facilement ,11,760,70,22,53200,8360,,
kilometres ,11,760,77,22,58520,8360,,
minutes ,8,760,56,16,42560,6080,,
village ,8,758,55,16,41690,6064,,
questions ,10,757,72,20,54504,7570,,
ta ,3,756,19,6,14364,2268,,
programme ,10,756,79,20,59724,7560,,
feuilles ,9,755,61,18,46055,6795,,
etoiles ,8,754,56,16,42224,6032,,
passage ,8,753,47,16,35391,6024,,
chemin ,7,753,54,14,40662,5271,,
salle ,6,751,34,12,25534,4506,,
cathedrale ,11,749,67,22,50183,8239,,
entree ,7,748,53,14,39644,5236,,
mont ,5,748,38,10,28424,3740,,
code ,5,748,35,10,26180,3740,,
pression ,9,747,71,18,53037,6723,,
principaux ,11,747,89,22,66483,8217,,
masse ,6,746,34,12,25364,4476,,
raconte ,8,744,55,16,40920,5952,,
lieux ,6,744,48,12,35712,4464,,
designe ,8,742,58,16,43036,5936,,
sante ,6,742,36,12,26712,4452,,
large ,6,742,44,12,32648,4452,,
simplement ,11,741,76,22,56316,8151,,
blanche ,8,740,48,16,35520,5920,,
former ,7,740,61,14,45140,5180,,
fleuve ,7,740,49,14,36260,5180,,
wp ,3,740,29,6,21460,2220,,
grecs ,6,739,45,12,33255,4434,,
superficie ,11,738,85,22,62730,8118,,
york ,5,737,45,10,33165,3685,,
poste ,6,737,44,12,32428,4422,,
manque ,7,736,49,14,36064,5152,,
hauteur ,8,735,57,16,41895,5880,,
japonais ,9,735,57,18,41895,6615,,
fonctions ,10,734,72,20,52848,7340,,
humain ,7,734,52,14,38168,5138,,
inde ,5,734,40,10,29360,3670,,
moyens ,7,734,53,14,38902,5138,,
mesures ,8,734,55,16,40370,5872,,
garde ,6,734,44,12,32296,4404,,
suisse ,7,733,46,14,33718,5131,,
quartier ,9,732,73,18,53436,6588,,
importants ,11,732,79,22,57828,8052,,
commerce ,9,732,63,18,46116,6588,,
apparait ,9,732,62,18,45384,6588,,
lutte ,6,732,39,12,28548,4392,,
trouvent ,9,731,67,18,48977,6579,,
samedi ,7,731,45,14,32895,5117,,
importantes ,12,730,85,24,62050,8760,,
montre ,7,729,55,14,40095,5103,,
semble ,7,727,42,14,30534,5089,,
puisque ,8,727,63,16,45801,5816,,
construire ,11,727,84,22,61068,7997,,
entier ,7,726,57,14,41382,5082,,
belge ,6,726,40,12,29040,4356,,
voie ,5,724,43,10,31132,3620,,
atteint ,8,722,52,16,37544,5776,,
train ,6,722,47,12,33934,4332,,
chanson ,8,722,53,16,38266,5776,,
communaute ,11,722,68,22,49096,7942,,
xxe ,4,722,36,8,25992,2888,,
continue ,9,721,65,18,46865,6489,,
kg ,3,720,24,6,17280,2160,,
atteindre ,10,719,69,20,49611,7190,,
duree ,6,719,46,12,33074,4314,,
participe ,10,719,78,20,56082,7190,,
fruits ,7,719,55,14,39545,5033,,
avance ,7,716,40,14,28640,5012,,
proches ,8,716,63,16,45108,5728,,
voyage ,7,716,53,14,37948,5012,,
propose ,8,714,67,16,47838,5712,,
votre ,6,714,49,12,34986,4284,,
russes ,7,714,47,14,33558,4998,,
veulent ,8,713,54,16,38502,5704,,
course ,7,713,51,14,36363,4991,,
travailler ,11,713,76,22,54188,7843,,
connait ,8,712,55,16,39160,5696,,
lac ,4,712,23,8,16376,2848,,
position ,9,710,73,18,51830,6390,,
police ,7,710,54,14,38340,4970,,
marque ,7,709,53,14,37577,4963,,
du ,3,708,23,6,16284,2124,,
decision ,9,707,66,18,46662,6363,,
paysans ,8,707,50,16,35350,5656,,
partout ,8,706,58,16,40948,5648,,
belle ,6,706,37,12,26122,4236,,
montagne ,9,706,61,18,43066,6354,,
protection ,11,704,85,22,59840,7744,,
grece ,6,703,47,12,33041,4218,,
riche ,6,702,52,12,36504,4212,,
chat ,5,701,32,10,22432,3505,,
maitre ,7,701,52,14,36452,4907,,
actuelle ,9,701,51,18,35751,6309,,
composee ,9,700,63,18,44100,6300,,
iv ,3,698,29,6,20242,2094,,
laisse ,7,697,43,14,29971,4879,,
compagnie ,10,696,72,20,50112,6960,,
explique ,9,695,73,18,50735,6255,,
unique ,7,695,57,14,39615,4865,,
securite ,9,695,64,18,44480,6255,,
armees ,7,695,47,14,32665,4865,,
eaux ,5,694,35,10,24290,3470,,
poids ,6,693,48,12,33264,4158,,
appel ,6,693,43,12,29799,4158,,
lignes ,7,692,52,14,35984,4844,,
pied ,5,692,42,10,29064,3460,,
ait ,4,690,29,8,20010,2760,,
soient ,7,688,52,14,35776,4816,,
sur ,4,687,33,8,22671,2748,,
michel ,7,686,52,14,35672,4802,,
universite ,11,686,84,22,57624,7546,,
permettre ,10,685,77,20,52745,6850,,
facile ,7,685,46,14,31510,4795,,
bord ,5,685,39,10,26715,3425,,
membre ,7,685,50,14,34250,4795,,
heros ,6,685,50,12,34250,4110,,
grecque ,8,684,63,16,43092,5472,,
cheval ,7,683,45,14,30735,4781,,
paul ,5,683,34,10,23222,3415,,
tr ,3,682,28,6,19096,2046,,
dure ,5,681,40,10,27240,3405,,
g ,2,681,20,4,13620,1362,,
utilises ,9,680,62,18,42160,6120,,
parlement ,10,680,69,20,46920,6800,,
necessaire ,11,680,72,22,48960,7480,,
fleurs ,7,679,51,14,34629,4753,,
piece ,6,678,47,12,31866,4068,,
utilisateurs ,13,678,86,26,58308,8814,,
uniquement ,11,677,81,22,54837,7447,,
utilisation ,12,677,84,24,56868,8124,,
quantite ,9,677,63,18,42651,6093,,
decouvert ,10,676,70,20,47320,6760,,
decide ,7,676,48,14,32448,4732,,
crise ,6,675,47,12,31725,4050,,
chinois ,8,674,64,16,43136,5392,,
permis ,7,673,58,14,39034,4711,,
symbole ,8,673,54,16,36342,5384,,
peur ,5,669,44,10,29436,3345,,
attention ,10,668,67,20,44756,6680,,
royal ,6,666,48,12,31968,3996,,
noms ,5,666,37,10,24642,3330,,
principale ,11,665,85,22,56525,7315,,
influence ,10,665,70,20,46550,6650,,
risque ,7,664,59,14,39176,4648,,
pages ,6,663,41,12,27183,3978,,
interdit ,9,662,71,18,47002,5958,,
regarder ,9,661,72,18,47592,5949,,
entreprises ,12,660,91,24,60060,7920,,
constitution ,13,660,91,26,60060,8580,,
economie ,9,660,67,18,44220,5940,,
marins ,7,659,52,14,34268,4613,,
faible ,7,659,45,14,29655,4613,,
actuel ,7,658,40,14,26320,4606,,
compris ,8,657,64,16,42048,5256,,
journal ,8,657,54,16,35478,5256,,
justice ,8,657,50,16,32850,5256,,
formes ,7,656,54,14,35424,4592,,
jaune ,6,655,36,12,23580,3930,,
forces ,7,655,52,14,34060,4585,,
guerres ,8,654,64,16,41856,5232,,
commence ,9,654,59,18,38586,5886,,
artistes ,9,653,59,18,38527,5877,,
resistance ,11,653,71,22,46363,7183,,
occupe ,7,651,49,14,31899,4557,,
musulmans ,10,651,58,20,37758,6510,,
entreprise ,11,651,87,22,56637,7161,,
changer ,8,650,59,16,38350,5200,,
arbre ,6,650,45,12,29250,3900,,
formation ,10,650,76,20,49400,6500,,
bleu ,5,648,32,10,20736,3240,,
technique ,10,647,75,20,48525,6470,,
moderne ,8,645,61,16,39345,5160,,
froid ,6,644,53,12,34132,3864,,
sortie ,7,643,56,14,36008,4501,,
royale ,7,643,54,14,34722,4501,,
noirs ,6,643,52,12,33436,3858,,
tombe ,6,643,40,12,25720,3858,,
camp ,5,642,33,10,21186,3210,,
rh ,3,642,32,6,20544,1926,,
mains ,6,641,41,12,26281,3846,,
citoyens ,9,641,66,18,42306,5769,,
culte ,6,641,38,12,24358,3846,,
professeur ,11,641,84,22,53844,7051,,
devait ,7,641,47,14,30127,4487,,
xviiie ,7,641,64,14,41024,4487,,
internationale ,15,640,103,30,65920,9600,,
techniques ,11,638,79,22,50402,7018,,
situe ,6,637,43,12,27391,3822,,
hors ,5,637,44,10,28028,3185,,
pouvoirs ,9,636,75,18,47700,5724,,
plante ,7,636,46,14,29256,4452,,
historique ,11,634,91,22,57694,6974,,
milliers ,9,633,69,18,43677,5697,,
dispose ,8,633,58,16,36714,5064,,
tente ,6,633,41,12,25953,3798,,
resultat ,9,632,56,18,35392,5688,,
decouverte ,11,629,76,22,47804,6919,,
faisait ,8,628,52,16,32656,5024,,
affaires ,9,626,61,18,38186,5634,,
vent ,5,626,37,10,23162,3130,,
rester ,7,625,55,14,34375,4375,,
virus ,6,625,50,12,31250,3750,,
italien ,8,625,57,16,35625,5000,,
raisons ,8,624,58,16,36192,4992,,
freres ,7,623,57,14,35511,4361,,
chute ,6,623,42,12,26166,3738,,
derriere ,9,623,78,18,48594,5607,,
terrain ,8,622,64,16,39808,4976,,
dessous ,8,622,49,16,30478,4976,,
agriculture ,12,622,86,24,53492,7464,,
principe ,9,621,78,18,48438,5589,,
produire ,9,621,78,18,48438,5589,,
distance ,9,621,55,18,34155,5589,,
sovietique ,11,621,84,22,52164,6831,,
textes ,7,621,47,14,29187,4347,,
etres ,6,620,44,12,27280,3720,,
es ,3,619,22,6,13618,1857,,
honneur ,8,618,66,16,40788,4944,,
ligue ,6,618,47,12,29046,3708,,
chambre ,8,617,53,16,32701,4936,,
queue ,6,617,46,12,28382,3702,,
seine ,6,617,45,12,27765,3702,,
imp ,4,615,37,8,22755,2460,,
catholiques ,12,615,81,24,49815,7380,,
canada ,7,614,34,14,20876,4298,,
arabe ,6,613,36,12,22068,3678,,
marine ,7,613,54,14,33102,4291,,
atlantique ,11,613,70,22,42910,6743,,
espagnol ,9,612,61,18,37332,5508,,
aupres ,7,612,50,14,30600,4284,,
alpes ,6,611,38,12,23218,3666,,
eleve ,6,610,42,12,25620,3660,,
choix ,6,610,52,12,31720,3660,,
xiv ,4,610,38,8,23180,2440,,
francaises ,11,609,69,22,42021,6699,,
sorti ,6,609,50,12,30450,3654,,
riches ,7,609,56,14,34104,4263,,
theorie ,8,609,67,16,40803,4872,,
services ,9,608,64,18,38912,5472,,
charge ,7,608,52,14,31616,4256,,
decouvrir ,10,607,80,20,48560,6070,,
nouvel ,7,607,51,14,30957,4249,,
defense ,8,606,53,16,32118,4848,,
comporte ,9,605,69,18,41745,5445,,
huit ,5,605,42,10,25410,3025,,
bruxelles ,10,604,67,20,40468,6040,,
retrouver ,10,604,83,20,50132,6040,,
male ,5,604,31,10,18724,3020,,
laisser ,8,603,54,16,32562,4824,,
connus ,7,603,48,14,28944,4221,,
portugal ,9,603,66,18,39798,5427,,
rapide ,7,602,55,14,33110,4214,,
ecriture ,9,600,71,18,42600,5400,,
legende ,8,600,55,16,33000,4800,,
autrefois ,10,599,71,20,42529,5990,,
parvient ,9,598,69,18,41262,5382,,
potter ,7,598,56,14,33488,4186,,
arriere ,8,597,69,16,41193,4776,,
divers ,7,597,55,14,32835,4179,,
maisons ,8,596,53,16,31588,4768,,
adore ,6,593,44,12,26092,3558,,
presse ,7,592,52,14,30784,4144,,
riviere ,8,592,73,16,43216,4736,,
tuer ,5,592,40,10,23680,2960,,
tes ,4,591,27,8,15957,2364,,
transport ,10,591,74,20,43734,5910,,
sainte ,7,591,46,14,27186,4137,,
officielle ,11,589,80,22,47120,6479,,
contraire ,10,589,76,20,44764,5890,,
ami ,4,589,30,8,17670,2356,,
mediterranee ,13,588,93,26,54684,7644,,
importance ,11,588,80,22,47040,6468,,
international ,14,587,97,28,56939,8218,,
industrie ,10,587,76,20,44612,5870,,
nombres ,8,586,57,16,33402,4688,,
recu ,5,586,39,10,22854,2930,,
fortement ,10,586,73,20,42778,5860,,
connaitre ,10,585,72,20,42120,5850,,
certain ,8,585,57,16,33345,4680,,
existence ,10,585,69,20,40365,5850,,
enseignement ,13,585,90,26,52650,7605,,
al ,3,584,19,6,11096,1752,,
amour ,6,584,45,12,26280,3504,,
progressivement ,16,584,120,32,70080,9344,,
autorite ,9,584,65,18,37960,5256,,
ch ,3,584,25,6,14600,1752,,
ressemble ,10,584,63,20,36792,5840,,
defaite ,8,584,53,16,30952,4672,,
mission ,8,584,61,16,35624,4672,,
campagne ,9,584,56,18,32704,5256,,
oui ,4,583,36,8,20988,2332,,
statut ,7,581,39,14,22659,4067,,
administration ,15,580,104,30,60320,8700,,
partis ,7,577,53,14,30581,4039,,
cousin ,7,577,51,14,29427,4039,,
generale ,9,576,63,18,36288,5184,,
batiments ,10,576,60,20,34560,5760,,
mathematiques ,14,575,89,28,51175,8050,,
etats ,6,575,34,12,19550,3450,,
neanmoins ,10,575,69,20,39675,5750,,
correspond ,11,574,85,22,48790,6314,,
capable ,8,574,43,16,24682,4592,,
poisson ,8,574,62,16,35588,4592,,
vivants ,8,574,54,16,30996,4592,,
participer ,11,573,89,22,50997,6303,,
chaleur ,8,573,55,16,31515,4584,,
vallee ,7,573,43,14,24639,4011,,
donnees ,8,572,55,16,31460,4576,,
navires ,8,572,59,16,33748,4576,,
nourrit ,8,572,70,16,40040,4576,,
consiste ,9,571,60,18,34260,5139,,
cellules ,9,571,53,18,30263,5139,,
frontiere ,10,570,83,20,47310,5700,,
lettres ,8,569,54,16,30726,4552,,
doute ,6,569,42,12,23898,3414,,
orient ,7,568,59,14,33512,3976,,
radio ,6,568,48,12,27264,3408,,
carte ,6,568,40,12,22720,3408,,
mur ,4,567,35,8,19845,2268,,
categorie ,10,567,72,20,40824,5670,,
milliards ,10,567,70,20,39690,5670,,
zones ,6,567,48,12,27216,3402,,
forme ,6,566,50,12,28300,3396,,
provoque ,9,566,77,18,43582,5094,,
dimanche ,9,565,61,18,34465,5085,,
danger ,7,565,51,14,28815,3955,,
decouvre ,9,565,65,18,36725,5085,,
utilisent ,10,565,70,20,39550,5650,,
mouvements ,11,565,73,22,41245,6215,,
regulierement ,14,564,105,28,59220,7896,,
prison ,7,564,61,14,34404,3948,,
experience ,11,564,86,22,48504,6204,,
sortes ,7,564,50,14,28200,3948,,
allies ,7,564,44,14,24816,3948,,
viennent ,9,563,67,18,37721,5067,,
sais ,5,563,32,10,18016,2815,,
tours ,6,563,46,12,25898,3378,,
importe ,8,563,67,16,37721,4504,,
deviennent ,11,563,78,22,43914,6193,,
servir ,7,562,61,14,34282,3934,,
comte ,6,562,41,12,23042,3372,,
numero ,7,561,56,14,31416,3927,,
qualite ,8,560,56,16,31360,4480,,
australie ,10,560,63,20,35280,5600,,
viande ,7,558,49,14,27342,3906,,
science ,8,557,53,16,29521,4456,,
forets ,7,557,53,14,29521,3899,,
permettant ,11,557,74,22,41218,6127,,
principales ,12,557,89,24,49573,6684,,
nomme ,6,557,45,12,25065,3342,,
adultes ,8,556,45,16,25020,4448,,
bourgogne ,10,556,77,20,42812,5560,,
sexualite ,10,556,65,20,36140,5560,,
mario ,6,555,49,12,27195,3330,,
signe ,6,554,47,12,26038,3324,,
pologne ,8,554,63,16,34902,4432,,
relations ,10,554,70,20,38780,5540,,
metier ,7,554,56,14,31024,3878,,
victimes ,9,551,64,18,35264,4959,,
antique ,8,551,58,16,31958,4408,,
quelqu ,7,550,55,14,30250,3850,,
bande ,6,550,35,12,19250,3300,,
chien ,6,550,48,12,26400,3300,,
esclaves ,9,550,50,18,27500,4950,,
quitte ,7,550,54,14,29700,3850,,
peine ,6,549,50,12,27450,3294,,
fil ,4,549,34,8,18666,2196,,
ukraine ,8,549,58,16,31842,4392,,
anciennes ,10,549,65,20,35685,5490,,
apprendre ,10,548,78,20,42744,5480,,
suivante ,9,548,59,18,32332,4932,,
sciences ,9,548,57,18,31236,4932,,
chefs ,6,547,42,12,22974,3282,,
apparition ,11,547,85,22,46495,6017,,
fit ,4,547,34,8,18598,2188,,
joseph ,7,547,51,14,27897,3829,,
puisqu ,7,546,57,14,31122,3822,,
classique ,10,546,63,20,34398,5460,,
environnement ,14,545,105,28,57225,7630,,
rue ,4,545,35,8,19075,2180,,
extreme ,8,545,61,16,33245,4360,,
seigneur ,9,545,70,18,38150,4905,,
aime ,5,544,36,10,19584,2720,,
contenu ,8,544,55,16,29920,4352,,
suivant ,8,543,53,16,28779,4344,,
vol ,4,543,32,8,17376,2172,,
fondee ,7,543,51,14,27693,3801,,
communiste ,11,543,74,22,40182,5973,,
difference ,11,542,81,22,43902,5962,,
totalement ,11,542,67,22,36314,5962,,
demander ,9,541,60,18,32460,4869,,
sujets ,7,541,40,14,21640,3787,,
salut ,6,541,34,12,18394,3246,,
rouges ,7,540,55,14,29700,3780,,
provinces ,10,539,78,20,42042,5390,,
mondial ,8,538,55,16,29590,4304,,
naturel ,8,536,54,16,28944,4288,,
devenue ,8,536,55,16,29480,4288,,
bras ,5,536,32,10,17152,2680,,
xvie ,5,536,44,10,23584,2680,,
bresil ,7,536,51,14,27336,3752,,
etude ,6,535,40,12,21400,3210,,
maladies ,9,535,52,18,27820,4815,,
hitler ,7,535,58,14,31030,3745,,
beau ,5,534,29,10,15486,2670,,
celebres ,9,533,57,18,30381,4797,,
simon ,6,533,47,12,25051,3198,,
sommet ,7,532,47,14,25004,3724,,
alexandre ,10,532,65,20,34580,5320,,
langage ,8,531,50,16,26550,4248,,
realise ,8,531,56,16,29736,4248,,
senat ,6,531,36,12,19116,3186,,
bonaparte ,10,531,65,20,34515,5310,,
expression ,11,531,86,22,45666,5841,,
moteur ,7,530,54,14,28620,3710,,
pouvaient ,10,530,72,20,38160,5300,,
diverses ,9,529,65,18,34385,4761,,
difficultes ,12,529,81,24,42849,6348,,
canal ,6,529,32,12,16928,3174,,
equipes ,8,529,63,16,33327,4232,,
avions ,7,528,50,14,26400,3696,,
usage ,6,528,38,12,20064,3168,,
restent ,8,528,56,16,29568,4224,,
perd ,5,528,43,10,22704,2640,,
construite ,11,528,78,22,41184,5808,,
stade ,6,528,34,12,17952,3168,,
revient ,8,527,64,16,33728,4216,,
information ,12,527,93,24,49011,6324,,
k ,2,527,16,4,8432,1054,,
disparu ,8,526,59,16,31034,4208,,
objectif ,9,525,58,18,30450,4725,,
mammiferes ,11,525,76,22,39900,5775,,
combats ,8,525,44,16,23100,4200,,
quatrieme ,10,524,74,20,38776,5240,,
basse ,6,524,31,12,16244,3144,,
ouverture ,10,524,78,20,40872,5240,,
servent ,8,524,58,16,30392,4192,,
quelle ,7,523,50,14,26150,3661,,
lance ,6,523,36,12,18828,3138,,
veux ,5,523,40,10,20920,2615,,
litterature ,12,523,84,24,43932,6276,,
lille ,6,523,43,12,22489,3138,,
competition ,12,522,90,24,46980,6264,,
total ,6,522,37,12,19314,3132,,
suivre ,7,521,56,14,29176,3647,,
loup ,5,521,40,10,20840,2605,,
malheureusement ,16,520,103,32,53560,8320,,
rejoint ,8,520,62,16,32240,4160,,
lait ,5,520,34,10,17680,2600,,
outils ,7,520,50,14,26000,3640,,
marche ,7,520,50,14,26000,3640,,
donnent ,8,517,57,16,29469,4136,,
batiment ,9,516,56,18,28896,4644,,
lien ,5,516,40,10,20640,2580,,
voiture ,8,515,65,16,33475,4120,,
envie ,6,515,48,12,24720,3090,,
maire ,6,515,47,12,24205,3090,,
ecrivain ,9,514,69,18,35466,4626,,
olympiques ,11,514,86,22,44204,5654,,
refuse ,7,513,52,14,26676,3591,,
civile ,7,512,54,14,27648,3584,,
vert ,5,512,41,10,20992,2560,,
venir ,6,511,53,12,27083,3066,,
double ,7,511,45,14,22995,3577,,
faite ,6,510,42,12,21420,3060,,
in ,3,510,29,6,14790,1530,,
edition ,8,509,63,16,32067,4072,,
ts ,3,509,21,6,10689,1527,,
electricite ,12,509,84,24,42756,6108,,
john ,5,509,39,10,19851,2545,,
avion ,6,508,46,12,23368,3048,,
ailes ,6,508,39,12,19812,3048,,
possedent ,10,508,66,20,33528,5080,,
utc ,4,508,27,8,13716,2032,,
jeunesse ,9,507,54,18,27378,4563,,
cirque ,7,507,59,14,29913,3549,,
exterieur ,10,507,82,20,41574,5070,,
prennent ,9,507,70,18,35490,4563,,
oubliee ,8,507,56,16,28392,4056,,
change ,7,506,48,14,24288,3542,,
mythologie ,11,506,87,22,44022,5566,,
adulte ,7,506,41,14,20746,3542,,
actions ,8,505,52,16,26260,4040,,
sources ,8,505,55,16,27775,4040,,
solaire ,8,505,58,16,29290,4040,,
sein ,5,505,39,10,19695,2525,,
unite ,6,504,46,12,23184,3024,,
dessin ,7,504,48,14,24192,3528,,
francs ,7,504,47,14,23688,3528,,
champion ,9,504,67,18,33768,4536,,
communistes ,12,504,78,24,39312,6048,,
soir ,5,503,45,10,22635,2515,,
essentiellement ,16,502,100,32,50200,8032,,
athenes ,8,502,51,16,25602,4016,,
chaud ,6,501,38,12,19038,3006,,
officiellement ,15,501,104,30,52104,7515,,
cesar ,6,501,39,12,19539,3006,,
annonce ,8,500,53,16,26500,4000,,
gagner ,7,499,54,14,26946,3493,,
conflit ,8,499,58,16,28942,3992,,
protestants ,12,499,78,24,38922,5988,,
arc ,4,499,29,8,14471,1996,,
tiers ,6,499,48,12,23952,2994,,
europeen ,9,498,71,18,35358,4482,,
oiseau ,7,498,48,14,23904,3486,,
germanique ,11,498,84,22,41832,5478,,
central ,8,498,52,16,25896,3984,,
deroule ,8,497,59,16,29323,3976,,
court ,6,497,46,12,22862,2982,,
defendre ,9,497,65,18,32305,4473,,
matin ,6,496,42,12,20832,2976,,
veritable ,10,496,67,20,33232,4960,,
cadre ,6,496,40,12,19840,2976,,
monarchie ,10,496,75,20,37200,4960,,
pensent ,8,495,56,16,27720,3960,,
marche ,7,495,50,14,24750,3465,,
danse ,6,495,36,12,17820,2970,,
originaire ,11,495,95,22,47025,5445,,
biens ,6,495,42,12,20790,2970,,
voter ,6,495,49,12,24255,2970,,
sucre ,6,495,43,12,21285,2970,,
pourra ,7,494,59,14,29146,3458,,
opposition ,11,494,90,22,44460,5434,,
neuf ,5,494,38,10,18772,2470,,
operation ,10,494,78,20,38532,4940,,
dangereux ,10,493,72,20,35496,4930,,
division ,9,492,73,18,35916,4428,,
belges ,7,492,44,14,21648,3444,,
futur ,6,492,47,12,23124,2952,,
machine ,8,492,56,16,27552,3936,,
porter ,7,491,62,14,30442,3437,,
meilleure ,10,491,73,20,35843,4910,,
publie ,7,490,51,14,24990,3430,,
choisi ,7,490,57,14,27930,3430,,
autorites ,10,490,69,20,33810,4900,,
decisions ,10,489,70,20,34230,4890,,
rares ,6,488,46,12,22448,2928,,
architecture ,13,488,91,26,44408,6344,,
contact ,8,487,47,16,22889,3896,,
front ,6,486,50,12,24300,2916,,
ordinateur ,11,485,83,22,40255,5335,,
encyclopedie ,13,485,92,26,44620,6305,,
probablement ,13,484,83,26,40172,6292,,
television ,11,484,80,22,38720,5324,,
ceci ,5,484,36,10,17424,2420,,
liquide ,8,484,64,16,30976,3872,,
convention ,11,484,81,22,39204,5324,,
continent ,10,484,71,20,34364,4840,,
sortir ,7,483,61,14,29463,3381,,
departements ,13,483,84,26,40572,6279,,
wiki ,5,483,44,10,21252,2415,,
entierement ,12,481,87,24,41847,5772,,
os ,3,481,24,6,11544,1443,,
esprit ,7,480,57,14,27360,3360,,
melange ,8,480,52,16,24960,3840,,
eut ,4,480,29,8,13920,1920,,
tradition ,10,479,75,20,35925,4790,,
occidentale ,12,479,74,24,35446,5748,,
males ,6,479,35,12,16765,2874,,
mexique ,8,479,65,16,31135,3832,,
bateau ,7,478,36,14,17208,3346,,
guillaume ,10,478,66,20,31548,4780,,
travaille ,10,478,65,20,31070,4780,,
sable ,6,478,32,12,15296,2868,,
phenomene ,10,477,76,20,36252,4770,,
faits ,6,477,40,12,19080,2862,,
perdu ,6,477,49,12,23373,2862,,
puisse ,7,477,51,14,24327,3339,,
trouve ,7,476,55,14,26180,3332,,
pacifique ,10,476,76,20,36176,4760,,
gris ,5,476,45,10,21420,2380,,
partisans ,10,476,66,20,31416,4760,,
eleve ,6,475,42,12,19950,2850,,
euros ,6,475,47,12,22325,2850,,
longues ,8,475,56,16,26600,3800,,
loire ,6,475,52,12,24700,2850,,
colonies ,9,475,64,18,30400,4275,,
champs ,7,474,46,14,21804,3318,,
modifier ,9,473,75,18,35475,4257,,
pain ,5,473,40,10,18920,2365,,
vieux ,6,473,50,12,23650,2838,,
indique ,8,472,66,16,31152,3776,,
souhaite ,9,472,62,18,29264,4248,,
massif ,7,472,45,14,21240,3304,,
renaissance ,12,472,75,24,35400,5664,,
xviie ,6,472,54,12,25488,2832,,
clerge ,7,472,52,14,24544,3304,,
populations ,12,472,85,24,40120,5664,,
pouvez ,7,472,59,14,27848,3304,,
ecologie ,9,471,67,18,31557,4239,,
rare ,5,471,42,10,19782,2355,,
mi ,3,471,28,6,13188,1413,,
elus ,5,471,33,10,15543,2355,,
eglises ,8,471,55,16,25905,3768,,
fonctionnement ,15,471,105,30,49455,7065,,
vi ,3,470,29,6,13630,1410,,
remporte ,9,469,74,18,34706,4221,,
monnaie ,8,468,58,16,27144,3744,,
rejoindre ,10,468,79,20,36972,4680,,
oppose ,7,468,56,14,26208,3276,,
quant ,6,468,42,12,19656,2808,,
joue ,5,466,35,10,16310,2330,,
installer ,10,466,67,20,31222,4660,,
temoigne ,9,466,68,18,31688,4194,,
pauvres ,8,466,57,16,26562,3728,,
candidat ,9,466,52,18,24232,4194,,
entrer ,7,465,58,14,26970,3255,,
constantinople ,15,465,99,30,46035,6975,,
assurer ,8,465,56,16,26040,3720,,
deesse ,7,465,43,14,19995,3255,,
nourrir ,8,464,76,16,35264,3712,,
interet ,8,464,62,16,28768,3712,,
nicolas ,8,463,52,16,24076,3704,,
aventures ,10,462,66,20,30492,4620,,
apparaissent ,13,462,83,26,38346,6006,,
uf ,3,462,25,6,11550,1386,,
noblesse ,9,462,55,18,25410,4158,,
terrestre ,10,462,77,20,35574,4620,,
papier ,7,461,59,14,27199,3227,,
auguste ,8,461,49,16,22589,3688,,
algerie ,8,461,60,16,27660,3688,,
eteint ,7,461,51,14,23511,3227,,
religieuse ,11,460,84,22,38640,5060,,
constitue ,10,460,67,20,30820,4600,,
remporte ,9,460,74,18,34040,4140,,
calendrier ,11,459,79,22,36261,5049,,
realiser ,9,459,67,18,30753,4131,,
sites ,6,459,41,12,18819,2754,,
tableau ,8,459,41,16,18819,3672,,
blancs ,7,459,37,14,16983,3213,,
tient ,6,458,45,12,20610,2748,,
espagnols ,10,458,65,20,29770,4580,,
termine ,8,458,63,16,28854,3664,,
developper ,11,457,84,22,38388,5027,,
lutter ,7,457,50,14,22850,3199,,
etend ,6,457,41,12,18737,2742,,
dos ,4,455,29,8,13195,1820,,
installe ,9,455,56,18,25480,4095,,
mange ,6,455,41,12,18655,2730,,
couple ,7,455,50,14,22750,3185,,
somme ,6,453,42,12,19026,2718,,
ministres ,10,453,75,20,33975,4530,,
alliance ,9,453,53,18,24009,4077,,
reportage ,10,452,78,20,35256,4520,,
fr ,3,452,30,6,13560,1356,,
jules ,6,452,36,12,16272,2712,,
continuer ,10,451,76,20,34276,4510,,
montrer ,8,450,66,16,29700,3600,,
thomas ,7,450,46,14,20700,3150,,
robert ,7,450,56,14,25200,3150,,
evolution ,10,450,74,20,33300,4500,,
administrateur ,15,450,102,30,45900,6750,,
tonnes ,7,449,49,14,22001,3143,,
maximum ,8,448,57,16,25536,3584,,
fonde ,6,448,45,12,20160,2688,,
croix ,6,448,54,12,24192,2688,,
publique ,9,447,67,18,29949,4023,,
vienne ,7,447,55,14,24585,3129,,
via ,4,446,31,8,13826,1784,,
different ,10,446,76,20,33896,4460,,
pieds ,6,445,46,12,20470,2670,,
recherches ,11,445,82,22,36490,4895,,
neige ,6,444,49,12,21756,2664,,
developpe ,10,444,73,20,32412,4440,,
arts ,5,444,34,10,15096,2220,,
detruit ,8,442,60,16,26520,3536,,
officiel ,9,442,69,18,30498,3978,,
prusse ,7,442,52,14,22984,3094,,
exposition ,11,441,88,22,38808,4851,,
