word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
livres ;7;993;20;14;19860;6951
gaz ;4;992;17;8;16864;3968
pratique ;9;991;23;18;22793;8919
scientifiques ;14;990;40;28;39600;13860
traite ;7;986;23;14;22678;6902
travaux ;8;985;25;16;24625;7880
sauf ;5;982;20;10;19640;4910
loin ;5;981;15;10;14715;4905
nature ;7;981;23;14;22563;6867
egypte ;7;977;24;14;23448;6839
epouse ;7;977;25;14;24425;6839
premieres ;10;973;28;20;27244;9730
moyenne ;8;972;26;16;25272;7776
combat ;7;970;20;14;19400;6790
sort ;5;962;17;10;16354;4810
paix ;5;960;14;10;13440;4800
fer ;4;960;16;8;15360;3840
sang ;5;958;17;10;16286;4790
aider ;6;957;20;12;19140;5742
cinema ;7;957;27;14;25839;6699
album ;6;957;24;12;22968;5742
maintenant ;11;956;31;22;29636;10516
furent ;7;955;22;14;21010;6685
militaires ;11;955;31;22;29605;10505
poissons ;9;954;26;18;24804;8586
connue ;7;952;22;14;20944;6664
liberte ;8;952;20;16;19040;7616
dix ;4;951;14;8;13314;3804
yeux ;5;951;18;10;17118;4755
francois ;9;950;25;18;23750;8550
considere ;10;947;29;20;27463;9470
quoi ;5;946;14;10;13244;4730
probleme ;9;946;25;18;23650;8514
style ;6;946;18;12;17028;5676
sorte ;6;946;19;12;17974;5676
etudes ;7;945;26;14;24570;6615
deputes ;8;945;24;16;22680;7560
